iter	RMSE
2924	0.1105259015
2925	0.1105101236
2926	0.1104918356
2927	0.1104774507
2928	0.1104773007
2929	0.110468293
2930	0.1104630374
2931	0.1104553198
2932	0.1104500785
2933	0.1104330274
2934	0.110412331
2935	0.1103981914
2936	0.1103888814
2937	0.110379671
2938	0.1103648894
2939	0.1103435984
2940	0.1103309847
2941	0.1103193198
2942	0.1103035149
2943	0.1102960307
2944	0.1102794509
2945	0.1102713588
2946	0.1102486336
2947	0.1102406792
2948	0.1102265755
2949	0.1102140489
2950	0.1101986058
2951	0.1101899616
2952	0.1101731088
2953	0.1101679678
2954	0.1101458401
2955	0.1101320147
2956	0.1101217527
2957	0.1101108115
2958	0.1101058297
2959	0.1100921461
2960	0.1100747452
2961	0.1100560259
2962	0.1100505164
2963	0.110036721
2964	0.1100207184
2965	0.1100084791
2966	0.1099962959
2967	0.1099841749
2968	0.1099695628
2969	0.1099636298
2970	0.1099469749
2971	0.1099295698
2972	0.1099173359
2973	0.1099107245
2974	0.1099002563
2975	0.1098875116
2976	0.1098684883
2977	0.1098611413
2978	0.1098442902
2979	0.1098328581
2980	0.1098271986
2981	0.1098177532
2982	0.1098110657
2983	0.1097982324
2984	0.1097939298
2985	0.1097812607
2986	0.1097743742
2987	0.1097547062
2988	0.1097462703
2989	0.109741464
2990	0.109719565
2991	0.1097151221
2992	0.1097042064
2993	0.1096880343
2994	0.1096755527
2995	0.1096635569
2996	0.1096480668
2997	0.1096388416
2998	0.1096296228
2999	0.1096160189
3000	0.1096057077
3001	0.1095991445
3002	0.1095765884
3003	0.1095663655
3004	0.1095539348
3005	0.1095442789
3006	0.1095211643
3007	0.1095083563
3008	0.1094920489
3009	0.1094868784
3010	0.1094765503
3011	0.1094605021
3012	0.1094445746
3013	0.1094303881
3014	0.1094202523
3015	0.1094046527
3016	0.109401809
3017	0.1093880413
3018	0.1093713633
3019	0.1093610703
3020	0.1093480861
3021	0.1093379656
3022	0.1093361865
3023	0.1093251489
3024	0.1093153609
3025	0.1093018298
3026	0.1092918656
3027	0.1092828564
3028	0.1092797408
3029	0.1092691657
3030	0.1092635923
3031	0.109247642
3032	0.1092337532
3033	0.1092155803
3034	0.1091932011
3035	0.1091782877
3036	0.1091729372
3037	0.1091625494
3038	0.109153186
3039	0.1091312159
3040	0.1091228708
3041	0.1091135462
3042	0.1091050576
3043	0.109098991
3044	0.1090889808
3045	0.109072616
3046	0.1090617201
3047	0.1090439261
3048	0.1090324227
3049	0.1090209756
3050	0.1090120376
3051	0.1089991779
3052	0.1089927885
3053	0.1089762723
3054	0.1089579812
3055	0.1089470371
3056	0.1089440226
3057	0.1089346046
3058	0.1089234177
3059	0.1089110087
3060	0.1088988044
3061	0.108888536
3062	0.1088722051
3063	0.1088477488
3064	0.1088323775
3065	0.1088296712
3066	0.1088209048
3067	0.1088012748
3068	0.108788199
3069	0.1087739199
3070	0.1087604358
3071	0.1087448446
3072	0.108725902
3073	0.1087043043
3074	0.108690966
3075	0.1086802597
3076	0.1086640786
3077	0.1086495026
3078	0.1086391229
3079	0.1086303198
3080	0.1086209194
3081	0.1086156318
3082	0.10860554
3083	0.1085928848
3084	0.1085824427
3085	0.1085718419
3086	0.1085650357
3087	0.1085514197
3088	0.1085412797
3089	0.1085307661
3090	0.1085195957
3091	0.108499276
3092	0.1084879322
3093	0.1084624262
3094	0.1084567956
3095	0.1084412302
3096	0.1084223328
3097	0.1084187928
3098	0.108408704
3099	0.1084041873
3100	0.1083952507
3101	0.1083769555
3102	0.108366637
3103	0.1083569668
3104	0.1083392552
3105	0.1083314762
3106	0.1083088733
3107	0.1082933093
3108	0.1082803495
3109	0.108269552
3110	0.1082577702
3111	0.1082386273
3112	0.1082263428
3113	0.1082193811
3114	0.1082106964
3115	0.1082025703
3116	0.1081909149
3117	0.1081817674
3118	0.1081721043
3119	0.1081646321
3120	0.1081488759
3121	0.1081439274
3122	0.1081343196
3123	0.108124503
3124	0.1081089182
3125	0.1080954256
3126	0.1080857263
3127	0.1080740259
3128	0.1080704314
3129	0.1080629247
3130	0.1080505583
3131	0.1080445549
3132	0.1080426296
3133	0.1080222891
3134	0.1080135418
3135	0.1079970133
3136	0.1079858809
3137	0.1079704122
3138	0.1079655839
3139	0.1079640505
3140	0.107945872
3141	0.1079225903
3142	0.1079153647
3143	0.1079089651
3144	0.1078919299
3145	0.1078697391
3146	0.1078595437
3147	0.1078572524
3148	0.1078466471
3149	0.1078339714
3150	0.1078201447
3151	0.1078123314
3152	0.1077920739
3153	0.1077793187
3154	0.1077679199
3155	0.1077520877
3156	0.1077441201
3157	0.1077262107
3158	0.1077076708
3159	0.107693615
3160	0.1076859523
3161	0.1076732897
3162	0.1076588084
3163	0.1076496972
3164	0.1076302332
3165	0.1076152138
3166	0.1076023014
3167	0.1075870799
3168	0.1075680744
3169	0.1075550552
3170	0.1075428089
3171	0.1075300068
3172	0.1075040165
3173	0.1074910195
3174	0.1074702793
3175	0.1074587133
3176	0.1074494696
3177	0.1074461945
3178	0.1074374137
3179	0.1074215393
3180	0.1074012044
3181	0.107391178
3182	0.1073810593
3183	0.1073589248
3184	0.107353605
3185	0.1073458357
3186	0.1073375483
3187	0.1073288168
3188	0.1073177763
3189	0.1073114505
3190	0.1073041648
3191	0.1072952368
3192	0.1072854329
3193	0.107276518
3194	0.1072680607
3195	0.1072559504
3196	0.1072435406
3197	0.1072217891
3198	0.107204453
3199	0.1071930336
3200	0.1071840235
3201	0.1071760951
3202	0.1071682299
3203	0.107155342
3204	0.1071417157
3205	0.1071317693
3206	0.107111301
3207	0.1071000017
3208	0.1070837193
3209	0.1070752237
3210	0.1070596997
3211	0.1070434611
3212	0.107029731
3213	0.1070120828
3214	0.1070070018
3215	0.1070000097
3216	0.1069882442
3217	0.1069817069
3218	0.1069701234
3219	0.1069549948
3220	0.1069380667
3221	0.1069323322
3222	0.1069232163
3223	0.1069066335
3224	0.1069007165
3225	0.1068925109
3226	0.1068808411
3227	0.1068685623
3228	0.106865727
3229	0.1068622068
3230	0.1068498199
3231	0.1068404541
3232	0.1068329674
3233	0.1068207049
3234	0.106806994
3235	0.106788962
3236	0.1067844395
3237	0.1067678772
3238	0.1067644732
3239	0.106757593
3240	0.1067428392
3241	0.1067343045
3242	0.1067237234
3243	0.1067142214
3244	0.1066943606
3245	0.1066855628
3246	0.1066802305
3247	0.1066711166
3248	0.1066573058
3249	0.1066473587
3250	0.1066356072
3251	0.1066299136
3252	0.1066191936
3253	0.1066141564
3254	0.1066012414
3255	0.106594594
3256	0.1065862626
3257	0.1065749437
3258	0.1065693406
3259	0.106559684
3260	0.1065416011
3261	0.1065248336
3262	0.1065084623
3263	0.106503076
3264	0.1064879992
3265	0.106477057
3266	0.1064702738
3267	0.1064576948
3268	0.106445845
3269	0.1064364824
3270	0.1064230305
3271	0.1064184855
3272	0.1064121181
3273	0.1064062207
3274	0.1063874863
3275	0.1063702517
3276	0.1063583523
3277	0.1063482367
3278	0.1063393179
3279	0.106334705
3280	0.1063294458
3281	0.1063228291
3282	0.106306297
3283	0.106300965
3284	0.106288637
3285	0.1062793354
3286	0.106269839
3287	0.1062610385
3288	0.1062489998
3289	0.1062322068
3290	0.1062293136
3291	0.1062235296
3292	0.1062145854
3293	0.1062009859
3294	0.106192722
3295	0.1061872317
3296	0.1061827392
3297	0.1061668822
3298	0.1061601767
3299	0.1061488184
3300	0.1061446362
3301	0.1061364219
3302	0.1061333272
3303	0.1061192106
3304	0.1061127213
3305	0.1061071128
3306	0.1060951992
3307	0.1060818468
3308	0.1060660013
3309	0.106058731
3310	0.1060447583
3311	0.1060348368
3312	0.1060106628
3313	0.1059982725
3314	0.1059822304
3315	0.1059649821
3316	0.1059549279
3317	0.1059375782
3318	0.1059198776
3319	0.1059101946
3320	0.1059004698
3321	0.1058839862
3322	0.1058716489
3323	0.105858468
3324	0.1058465742
3325	0.1058313196
3326	0.105822592
3327	0.1058053436
3328	0.1057876553
3329	0.1057805577
3330	0.1057734288
3331	0.1057576684
3332	0.105749027
3333	0.1057435707
3334	0.1057314659
3335	0.1057080238
3336	0.1056931128
3337	0.1056875102
3338	0.1056843256
3339	0.105678491
3340	0.1056768434
3341	0.1056671717
3342	0.1056590158
3343	0.1056488161
3344	0.1056357306
3345	0.105618228
3346	0.1056128319
3347	0.1056010567
3348	0.1055914707
3349	0.1055823535
3350	0.1055764428
3351	0.1055667499
3352	0.1055600482
3353	0.1055460712
3354	0.1055346293
3355	0.1055234498
3356	0.1055181453
3357	0.1055134732
3358	0.1055011859
3359	0.1054941128
3360	0.1054773054
3361	0.1054701766
3362	0.1054557287
3363	0.1054451757
3364	0.1054296523
3365	0.1054185577
3366	0.1054024863
3367	0.1053794588
3368	0.1053663158
3369	0.1053481265
3370	0.1053310592
3371	0.105317882
3372	0.1053080641
3373	0.1052970615
3374	0.1052864266
3375	0.1052811987
3376	0.1052733271
3377	0.1052602356
3378	0.1052484557
3379	0.105242419
3380	0.105234758
3381	0.1052179783
3382	0.1052063488
3383	0.105199425
3384	0.1051959698
3385	0.1051919767
3386	0.1051759133
3387	0.1051647745
3388	0.105162683
3389	0.1051580916
3390	0.1051463868
3391	0.1051384572
3392	0.1051329572
3393	0.1051198421
3394	0.1051133546
3395	0.1050960442
3396	0.1050722547
3397	0.105058514
3398	0.1050357207
3399	0.1050298
3400	0.1050178534
3401	0.1050087141
3402	0.1050007288
3403	0.104993369
3404	0.1049879748
3405	0.1049812497
3406	0.104973544
3407	0.1049634359
3408	0.1049524482
3409	0.1049426182
3410	0.10493632
3411	0.1049215845
3412	0.1049082925
3413	0.1048963142
3414	0.1048880844
3415	0.1048729506
3416	0.1048517894
3417	0.1048391588
3418	0.1048240772
3419	0.1048144369
3420	0.1048034839
3421	0.1047956842
3422	0.1047832151
3423	0.1047780517
3424	0.1047723081
3425	0.1047671298
3426	0.1047601338
3427	0.1047391992
3428	0.1047329847
3429	0.1047260065
3430	0.1047052966
3431	0.1046906158
3432	0.1046799615
3433	0.104668661
3434	0.1046604218
3435	0.1046421984
3436	0.1046315633
3437	0.1046188873
3438	0.104602757
3439	0.1045941998
3440	0.1045865131
3441	0.1045794267
3442	0.1045734317
3443	0.1045645564
3444	0.10455353
3445	0.1045478593
3446	0.1045366195
3447	0.1045240917
3448	0.1045131177
3449	0.1045043446
3450	0.1044950101
3451	0.1044806478
3452	0.1044674406
3453	0.1044510122
3454	0.1044438155
3455	0.1044323165
3456	0.1044266255
3457	0.1044151074
3458	0.1043992083
3459	0.1043913373
3460	0.1043827403
3461	0.1043665502
3462	0.1043531273
3463	0.1043390933
3464	0.1043328
3465	0.1043224196
3466	0.1043117434
3467	0.1043065003
3468	0.104298359
3469	0.104289827
3470	0.1042850531
3471	0.1042757291
3472	0.1042686076
3473	0.1042610879
3474	0.1042439623
3475	0.1042425725
3476	0.1042318684
3477	0.104221747
3478	0.1042061298
3479	0.1041921162
3480	0.104177415
3481	0.1041631377
3482	0.10415634
3483	0.1041402948
3484	0.1041287311
3485	0.1041158795
3486	0.1040978628
3487	0.1040896422
3488	0.1040827784
3489	0.1040744397
3490	0.1040663124
3491	0.1040515143
3492	0.10403266
3493	0.1040178475
3494	0.1040042488
3495	0.1039879681
3496	0.1039850303
3497	0.1039704342
3498	0.1039563136
3499	0.1039488684
3500	0.1039376772
3501	0.1039306
3502	0.1039188866
3503	0.1039086739
3504	0.1038895505
3505	0.1038827287
3506	0.1038722138
3507	0.1038547841
3508	0.1038409761
3509	0.1038340152
3510	0.1038286871
3511	0.1038193013
3512	0.1038130729
3513	0.1037933503
3514	0.103785903
3515	0.1037727945
3516	0.1037578542
3517	0.1037418551
3518	0.1037297861
3519	0.1037121944
3520	0.103700225
3521	0.1036861083
3522	0.1036801066
3523	0.1036726623
3524	0.1036584238
3525	0.1036508405
3526	0.1036377456
3527	0.1036104546
3528	0.1035926282
3529	0.1035702892
3530	0.1035550714
3531	0.1035405103
3532	0.1035378963
3533	0.1035225865
3534	0.1035052489
3535	0.1034978409
3536	0.1034939222
3537	0.1034788341
3538	0.1034720459
3539	0.1034606432
3540	0.1034553529
3541	0.1034459853
3542	0.103440532
3543	0.1034215069
3544	0.1034124274
3545	0.1034037824
3546	0.103397815
3547	0.103391064
3548	0.1033796634
3549	0.1033770591
3550	0.1033686244
3551	0.1033579247
3552	0.1033486217
3553	0.1033340006
3554	0.1033177284
3555	0.1033135751
3556	0.1032995676
3557	0.1032934423
3558	0.1032814917
3559	0.1032733635
3560	0.103266112
3561	0.103256294
3562	0.1032405344
3563	0.1032322617
3564	0.1032164516
3565	0.1032105579
3566	0.1032011528
3567	0.1031862753
3568	0.1031804708
3569	0.1031715216
3570	0.1031569664
3571	0.1031485234
3572	0.1031395284
3573	0.1031234311
3574	0.1031155822
3575	0.1031092681
3576	0.1030924528
3577	0.1030732602
3578	0.1030674552
3579	0.1030514419
3580	0.1030363706
3581	0.1030273665
3582	0.1030178555
3583	0.1030119635
3584	0.1029994998
3585	0.1029954407
3586	0.1029876164
3587	0.1029825617
3588	0.1029776292
3589	0.102966607
3590	0.1029494777
3591	0.1029438137
3592	0.1029379588
3593	0.102930517
3594	0.1029228164
3595	0.1029120543
3596	0.1029006677
3597	0.102887971
3598	0.1028782135
3599	0.1028705242
3600	0.1028545493
3601	0.1028386729
3602	0.1028310389
3603	0.1028192812
3604	0.1028058338
3605	0.1027878892
3606	0.102776184
3607	0.1027658281
3608	0.1027557949
3609	0.10274813
3610	0.1027383635
3611	0.102736243
3612	0.1027167132
3613	0.1027074923
3614	0.1026981582
3615	0.1026849629
3616	0.1026781295
3617	0.1026672437
3618	0.1026603366
3619	0.1026524682
3620	0.1026423738
3621	0.102633142
3622	0.1026184848
3623	0.1026054764
3624	0.102585844
3625	0.1025784634
3626	0.102569796
3627	0.1025573898
3628	0.1025502072
3629	0.1025416343
3630	0.1025270217
3631	0.1025127436
3632	0.102502918
3633	0.1024975991
3634	0.1024859727
3635	0.1024813251
3636	0.1024673171
3637	0.1024604448
3638	0.1024558483
3639	0.1024397509
3640	0.1024298631
3641	0.1024150812
3642	0.1023985033
3643	0.1023961118
3644	0.1023789637
3645	0.1023652232
3646	0.1023493623
3647	0.1023451328
3648	0.1023293873
3649	0.1023174321
3650	0.1023121299
3651	0.1023037696
3652	0.1022860252
3653	0.1022772393
3654	0.1022616895
3655	0.1022545647
3656	0.1022468583
3657	0.1022421444
3658	0.1022298587
3659	0.1022223621
3660	0.1022089614
3661	0.1022000099
3662	0.1021876377
3663	0.1021763849
3664	0.102165413
3665	0.1021535501
3666	0.1021456746
3667	0.102131068
3668	0.1021212731
3669	0.1021054371
3670	0.1021018433
3671	0.1020895439
3672	0.1020768098
3673	0.1020631336
3674	0.1020556548
3675	0.1020291387
3676	0.1020202595
3677	0.1020044027
3678	0.1019934999
3679	0.1019834772
3680	0.1019748933
3681	0.101952264
3682	0.1019475489
3683	0.1019348689
3684	0.1019180146
3685	0.1019106205
3686	0.1019022128
3687	0.1018962226
3688	0.1018906262
3689	0.1018807589
3690	0.1018744891
3691	0.101858666
3692	0.1018498441
3693	0.1018357761
3694	0.1018213848
3695	0.1018126765
3696	0.1017967999
3697	0.1017814989
3698	0.1017737399
3699	0.1017666214
3700	0.1017610608
3701	0.1017586844
3702	0.1017553904
3703	0.101745268
3704	0.1017338011
3705	0.1017254635
3706	0.1017214848
3707	0.1017131821
3708	0.1017009035
3709	0.1016927606
3710	0.1016807554
3711	0.1016771272
3712	0.1016654907
3713	0.1016551124
3714	0.1016448829
3715	0.1016392964
3716	0.1016254164
3717	0.1016108639
3718	0.1015994686
3719	0.1015947553
3720	0.1015784034
3721	0.1015686619
3722	0.1015587867
3723	0.1015435353
3724	0.1015324408
3725	0.1015172713
3726	0.1015050356
3727	0.1014973198
3728	0.1014899194
3729	0.1014786117
3730	0.1014654809
3731	0.1014593803
3732	0.101453961
3733	0.1014415958
3734	0.1014276436
3735	0.101420765
3736	0.1014107195
3737	0.1014037967
3738	0.1013941106
3739	0.1013863224
3740	0.1013729189
3741	0.101365715
3742	0.1013465147
3743	0.1013386125
3744	0.1013299942
3745	0.1013218732
3746	0.1013109589
3747	0.1013079272
3748	0.1013021126
3749	0.1012855698
3750	0.1012800653
3751	0.1012675392
3752	0.1012599342
3753	0.1012468315
3754	0.1012357096
3755	0.1012299719
3756	0.1012270139
3757	0.101212304
3758	0.1012028262
3759	0.1011958653
3760	0.1011865476
3761	0.1011737675
3762	0.1011658321
3763	0.1011511584
3764	0.1011434667
3765	0.1011350321
3766	0.1011275071
3767	0.1011078395
3768	0.1010960961
3769	0.101091589
3770	0.1010790784
3771	0.1010715467
3772	0.1010605594
3773	0.1010562366
3774	0.1010466515
3775	0.1010261181
3776	0.1010155098
3777	0.1010128968
3778	0.1009970791
3779	0.1009872766
3780	0.1009824737
3781	0.1009729428
3782	0.1009564491
3783	0.1009463684
3784	0.1009399116
3785	0.1009291378
3786	0.1009201797
3787	0.1009091893
3788	0.1008981791
3789	0.1008885426
3790	0.1008762782
3791	0.1008619478
3792	0.1008512194
3793	0.100841329
3794	0.1008310973
3795	0.1008286232
3796	0.1008103688
3797	0.1008012954
3798	0.1007852314
3799	0.100772969
3800	0.1007670172
3801	0.1007581586
3802	0.1007435886
3803	0.1007326184
3804	0.1007243613
3805	0.1007185284
3806	0.1007097561
3807	0.1006948819
3808	0.1006800908
3809	0.1006750274
3810	0.1006559913
3811	0.1006470449
3812	0.1006389008
3813	0.100627564
3814	0.1006113345
3815	0.1006011869
3816	0.1005929471
3817	0.1005848646
3818	0.1005761698
3819	0.1005601568
3820	0.1005542369
3821	0.1005480112
3822	0.1005344827
3823	0.1005307486
3824	0.1005149845
3825	0.1004980052
3826	0.1004884618
3827	0.1004821075
3828	0.1004687325
3829	0.1004553565
3830	0.1004499462
3831	0.1004344036
3832	0.1004289151
3833	0.1004227975
3834	0.1004137746
3835	0.1004044003
3836	0.1003964566
3837	0.100389815
3838	0.100387926
3839	0.1003718878
3840	0.1003626634
3841	0.1003411356
3842	0.1003270017
3843	0.100317763
3844	0.1003091386
3845	0.1003027436
3846	0.1002896443
3847	0.1002810558
3848	0.1002656513
3849	0.1002623635
3850	0.1002548569
3851	0.1002411087
3852	0.1002331924
3853	0.1002259992
3854	0.1002134148
3855	0.1002002975
3856	0.1001931582
3857	0.1001865611
3858	0.1001608586
3859	0.1001497385
3860	0.100140905
3861	0.1001339445
3862	0.1001241616
3863	0.1001100643
3864	0.1000951357
3865	0.1000816493
3866	0.1000730014
3867	0.1000595716
3868	0.1000548991
3869	0.1000369527
3870	0.1000198446
3871	0.1000073083
3872	0.09999994237
3873	0.09998230808
3874	0.09996982256
3875	0.09995482676
3876	0.09994378955
3877	0.09993583936
3878	0.0999290687
3879	0.09992138227
3880	0.09991205982
3881	0.09990433527
3882	0.09988525417
3883	0.09988083887
3884	0.099871143
3885	0.0998577706
3886	0.09984811584
3887	0.09984341401
3888	0.09983154524
3889	0.09982544647
3890	0.09980805519
3891	0.09979503527
3892	0.09978205391
3893	0.09977122607
3894	0.09975295487
3895	0.09974191174
3896	0.09973493465
3897	0.09972450202
3898	0.09971726532
3899	0.09970440806
3900	0.09968982976
3901	0.09968292674
3902	0.09966579873
3903	0.09966006401
3904	0.09965175442
3905	0.09964075117
3906	0.09962415354
3907	0.09961337232
3908	0.09960844191
3909	0.09959460769
3910	0.09958183418
3911	0.09957131315
3912	0.09955728563
3913	0.09955003937
3914	0.09954173342
3915	0.09952453117
3916	0.09951882263
3917	0.0995157062
3918	0.09950095577
3919	0.09949280618
3920	0.09948645846
3921	0.0994656482
3922	0.09945900382
3923	0.09945021613
3924	0.09942720723
3925	0.0994246254
3926	0.09941133693
3927	0.09940584561
3928	0.09939388705
3929	0.09938765345
3930	0.09937096705
3931	0.09935806285
3932	0.09935257721
3933	0.09934857613
3934	0.09934205937
3935	0.09933438755
3936	0.09932814888
3937	0.09931327818
3938	0.09930732019
3939	0.09929187257
3940	0.09928362839
3941	0.09927258929
3942	0.09925964828
3943	0.09925151185
3944	0.09923512087
3945	0.09922340556
3946	0.099208905
3947	0.09920064355
3948	0.0991906538
3949	0.09917365168
3950	0.09916736927
3951	0.09915973119
3952	0.09914677745
3953	0.09913503674
3954	0.09912455041
3955	0.09911710843
3956	0.09910596882
3957	0.09909720691
3958	0.09908586612
3959	0.09907941147
3960	0.0990684975
3961	0.0990630026
3962	0.09905379305
3963	0.09904630024
3964	0.09903631678
3965	0.09903202178
3966	0.09901856811
3967	0.09901037455
3968	0.09900144858
3969	0.09898977427
3970	0.09898265696
3971	0.09897526071
3972	0.09895991669
3973	0.09895077978
3974	0.09893819767
3975	0.09892982517
3976	0.09892618956
3977	0.09891485594
3978	0.09890980818
3979	0.09890027508
3980	0.09888675744
3981	0.09887251308
3982	0.09885293783
3983	0.09884320599
3984	0.09883705086
3985	0.09882770741
3986	0.0988221753
3987	0.09881557465
3988	0.09880509315
3989	0.09879996332
3990	0.09879095089
3991	0.09878330757
3992	0.09877842161
3993	0.0987724768
3994	0.09876631184
3995	0.09875294431
3996	0.09874584015
3997	0.0987361508
3998	0.0987326469
3999	0.09871873139
4000	0.09870935337
4001	0.09870296089
4002	0.09869739907
4003	0.09867719237
4004	0.09867067702
4005	0.09866239018
4006	0.09865436541
4007	0.09863846182
4008	0.0986345069
4009	0.09863054049
4010	0.09862315798
4011	0.09860946657
4012	0.0986022157
4013	0.09858685469
4014	0.09857191402
4015	0.09856606902
4016	0.09855561224
4017	0.09854273815
4018	0.09853320778
4019	0.09851540231
4020	0.09849480659
4021	0.09849024789
4022	0.09848695332
4023	0.09848040792
4024	0.09847066016
4025	0.09845461856
4026	0.09844877175
4027	0.09844055984
4028	0.09843088493
4029	0.09842483976
4030	0.09842065204
4031	0.09841797009
4032	0.09840888742
4033	0.09840361542
4034	0.09839773206
4035	0.09839164191
4036	0.09838467793
4037	0.09837877181
4038	0.09836769415
4039	0.09836515048
4040	0.09835029144
4041	0.09834331128
4042	0.0983324202
4043	0.09831417237
4044	0.09830364259
4045	0.09829354873
4046	0.09828933922
4047	0.09827503176
4048	0.09826595275
4049	0.09825092901
4050	0.098235568
4051	0.09823150347
4052	0.09821882252
4053	0.09820426992
4054	0.0981923487
4055	0.0981843158
4056	0.09817699872
4057	0.09817348747
4058	0.0981585613
4059	0.09814942807
4060	0.09814731362
4061	0.09813929925
4062	0.09812989133
4063	0.0981220996
4064	0.09811136605
4065	0.098101981
4066	0.09809833022
4067	0.09809467831
4068	0.09807856871
4069	0.0980689077
4070	0.09805759788
4071	0.09805122673
4072	0.09804442367
4073	0.09803326584
4074	0.09802862454
4075	0.09801563917
4076	0.09800526029
4077	0.09799882651
4078	0.09798996211
4079	0.09797730869
4080	0.09796783638
4081	0.0979556811
4082	0.09794534765
4083	0.09793903325
4084	0.0979324464
4085	0.09792369982
4086	0.09791991358
4087	0.09791046575
4088	0.09789763148
4089	0.09788537339
4090	0.09787974088
4091	0.0978627592
4092	0.0978580398
4093	0.09784780799
4094	0.09783077752
4095	0.09782310314
4096	0.0978152924
4097	0.09780170343
4098	0.09779317978
4099	0.09778405826
4100	0.09777232595
4101	0.09775878888
4102	0.09774415408
4103	0.09773599189
4104	0.09772583118
4105	0.09771983281
4106	0.09771450102
4107	0.09770767514
4108	0.0976984168
4109	0.09768675423
4110	0.09767058577
4111	0.0976624549
4112	0.09765549593
4113	0.09764830357
4114	0.09764414037
4115	0.09763929017
4116	0.09762566536
4117	0.09761967112
4118	0.09761346942
4119	0.09760291696
4120	0.09759445351
4121	0.09758028204
4122	0.09756504928
4123	0.09755107608
4124	0.09753906859
4125	0.09752315013
4126	0.09750807482
4127	0.09750349179
4128	0.09749795144
4129	0.09748806336
4130	0.0974813691
4131	0.09746645094
4132	0.09745265653
4133	0.09744398175
4134	0.09742994747
4135	0.09742762205
4136	0.09741525687
4137	0.0974084988
4138	0.09740234803
4139	0.09739062405
4140	0.09738376086
4141	0.09736812141
4142	0.09735623096
4143	0.09734785033
4144	0.09733926893
4145	0.09733550745
4146	0.0973246281
4147	0.09731591444
4148	0.0973137262
4149	0.09730609527
4150	0.09730471565
4151	0.09729753386
4152	0.09729393909
4153	0.09728372119
4154	0.09727203771
4155	0.09725447645
4156	0.09724543422
4157	0.09723934779
4158	0.09723538705
4159	0.09722307471
4160	0.09721463976
4161	0.09721164349
4162	0.09720217172
4163	0.09719652245
4164	0.09718965031
4165	0.09718500141
4166	0.09717893074
4167	0.09717452661
4168	0.09716832225
4169	0.09715802085
4170	0.09715261861
4171	0.09714319373
4172	0.09713721219
4173	0.09712872795
4174	0.09711923937
4175	0.0971059594
4176	0.09709646281
4177	0.09707842254
4178	0.09706616009
4179	0.09705782794
4180	0.09704754386
4181	0.09703987195
4182	0.09702985965
4183	0.0970203629
4184	0.09701142715
4185	0.09700609778
4186	0.09699645679
4187	0.0969904039
4188	0.09697800513
4189	0.09697545116
4190	0.09696529086
4191	0.09695387348
4192	0.09693900845
4193	0.09693638125
4194	0.09691743325
4195	0.0969069704
4196	0.09690117822
4197	0.09688919826
4198	0.09687488735
4199	0.09686978829
4200	0.09685960681
4201	0.0968520089
4202	0.09684691552
4203	0.09683683996
4204	0.09682763522
4205	0.09681800283
4206	0.096804456
4207	0.09679561478
4208	0.09679129992
4209	0.09678473899
4210	0.09677253256
4211	0.0967688455
4212	0.09675743417
4213	0.09674594336
4214	0.09673608495
4215	0.096722777
4216	0.09671527894
4217	0.09671069101
4218	0.09669912509
4219	0.09668386901
4220	0.09667809905
4221	0.0966732602
4222	0.09667149952
4223	0.09666247957
4224	0.09665661251
4225	0.09664535196
4226	0.0966409303
4227	0.09663017851
4228	0.09662136893
4229	0.09660613555
4230	0.09659835028
4231	0.09658542731
4232	0.09657212198
4233	0.09656218937
4234	0.09655532365
4235	0.0965451004
4236	0.09653476985
4237	0.09652544281
4238	0.09651350046
4239	0.09650176158
4240	0.0964953148
4241	0.09648573148
4242	0.09647935503
4243	0.0964688242
4244	0.09646382917
4245	0.09645471606
4246	0.09644862305
4247	0.09643312744
4248	0.09641591565
4249	0.0964077448
4250	0.09639880279
4251	0.09639087125
4252	0.09638308089
4253	0.09637948794
4254	0.09637308613
4255	0.09636790588
4256	0.09636460427
4257	0.09635247476
4258	0.09634257158
4259	0.09633009372
4260	0.09631685923
4261	0.09631125769
4262	0.09630535364
4263	0.096301255
4264	0.09629257475
4265	0.096282898
4266	0.0962720952
4267	0.09626831153
4268	0.09625944132
4269	0.09624831176
4270	0.09624384444
4271	0.09623533932
4272	0.09622501088
4273	0.09621684522
4274	0.09620885396
4275	0.09620406363
4276	0.09620270622
4277	0.09619129257
4278	0.09618099054
4279	0.09616675705
4280	0.09616093823
4281	0.09614722993
4282	0.0961396354
4283	0.09612724891
4284	0.09612603866
4285	0.09611978334
4286	0.0961111089
4287	0.0960993762
4288	0.09608729271
4289	0.09607919944
4290	0.09607010282
4291	0.09605952872
4292	0.09605186268
4293	0.09604466857
4294	0.09603358672
4295	0.09602668562
4296	0.09601768552
4297	0.09600827516
4298	0.09600502359
4299	0.09599982636
4300	0.09599325729
4301	0.09598693226
4302	0.09597622895
4303	0.09597083689
4304	0.09596977235
4305	0.09596767541
4306	0.09596362699
4307	0.09595825709
4308	0.09595188204
4309	0.09594721565
4310	0.09593944428
4311	0.09593516545
4312	0.09592753286
4313	0.0959127317
4314	0.09590851254
4315	0.09589803064
4316	0.09588916155
4317	0.09587927057
4318	0.09586789025
4319	0.09586398123
4320	0.09584627445
4321	0.09584034916
4322	0.09583011869
4323	0.09581541939
4324	0.09580905599
4325	0.09579734212
4326	0.09578083218
4327	0.09577304587
4328	0.0957686033
4329	0.0957562818
4330	0.09575156743
4331	0.0957322714
4332	0.09572646466
4333	0.09572110436
